Country,year,GDP_pc,product_hr,product_emp,work_hour,work_hour_sq,elderly,unemp,gap,RnD,min_wage,min_wage_sq,edu_tertiary
Russia,2007,9.79255203,2.897018453,10.4974208,1999,3996001,13.912,6.105036972,,1.11611,1.16,1.3456,
Russia,2008,9.98412684,3.083578852,10.68298017,1997,3988009,13.556,6.324848941,,1.04435,1.02,1.0404,
Russia,2009,9.945001802,3.080010001,10.6678272,1974,3896676,13.103,8.457768943,,1.25192,1.71,2.9241,
Russia,2010,10.00019053,3.127467917,10.7162978,1976,3904576,12.79,7.470912025,,1.1302,1.6,2.56,50.371468
Russia,2011,10.09686049,3.208426541,10.79877347,1979,3916441,12.734,6.495729582,,1.01261,1.53,2.3409,50.557613
Russia,2012,10.15574703,3.257807227,10.84966894,1982,3928324,12.859,5.458343271,,1.02675,1.5,2.25,50.516804
Russia,2013,10.173266,3.280619444,10.87147156,1980,3920400,13.033,5.477960341,,1.02524,1.58,2.4964,51.261497
Russia,2014,10.15624873,3.276858164,10.87023234,1985,3940225,13.315,5.156377383,,1.07011,1.57,2.4649,51.567863
Russia,2015,10.08835168,3.203742857,10.79358435,1978,3912484,13.679,5.567388749,,1.09689,1.46,2.1316,52.42807
Russia,2016,10.08881619,3.207110605,10.79492781,1974,3896676,14.017,5.537195685,,1.09557,1.42,2.0164,53.056892
Russia,2017,10.15683575,3.276707128,10.86755926,1980,3920400,14.262,5.211665518,,1.10733,1.68,2.8224,56.70015
Russia,2018,#NUM!,3.366032619,10.95283615,1972,3888784,14.746,4.80176807,,,2.27,5.1529,
Slovak Republic,2000,9.337463587,2.814322681,10.31849827,1816,3297856,11.434,18.75700646,,0.63927,1.35,1.8225,10.37334
Slovak Republic,2001,9.424625252,2.900037835,10.39598686,1801,3243601,11.375,19.30252883,,0.62565,1.49,2.2201,10.942797
Slovak Republic,2002,9.496111477,2.99668447,10.46637888,1754,3076516,11.452,18.62769478,20.4,0.56389,1.67,2.7889,10.958904
Slovak Republic,2003,9.557465203,3.080144881,10.51709705,1698,2883204,11.506,17.50088138,20.7,0.56247,1.99,3.9601,11.784762
Slovak Republic,2004,9.627999128,3.12770991,10.59049774,1742,3034564,11.606,18.13321011,20.9,0.50149,2.16,4.6656,12.776853
Slovak Republic,2005,9.716872488,3.185791649,10.66423759,1769,3129361,11.711,16.16923892,20.1,0.49401,2.3,5.29,14.004099
Slovak Republic,2006,9.843133289,3.289357886,10.77060734,1774,3147076,11.829,13.31092089,17.8,0.47563,2.47,6.1009,14.567307
Slovak Republic,2007,9.957697083,3.374884617,10.8655272,1791,3207681,11.948,11.01684518,17.5,0.44824,2.7,7.29,14.438412
Slovak Republic,2008,10.06938232,3.455363072,10.94720802,1793,3214849,12.064,9.566364447,16.4,0.46204,2.82,7.9524,14.763523
Slovak Republic,2009,10.04190519,3.457135935,10.94169548,1780,3168400,12.198,12.05122724,16.4,0.47326,3.1,9.61,15.762831
Slovak Republic,2010,10.12634794,3.545238821,11.04363696,1805,3258025,12.354,14.37280621,14.9,0.61614,3.23,10.4329,17.327984
Slovak Republic,2011,10.16781672,3.569985129,11.06163637,1793,3214849,12.681,13.60566428,15.4,0.66326,3.33,11.0889,18.617317
Slovak Republic,2012,10.20137041,3.606754637,11.09618952,1789,3200521,12.953,13.94803203,16,0.80495,3.43,11.7649,18.979084
Slovak Republic,2013,10.23885919,3.663088457,11.14273434,1772,3139984,13.338,14.21679204,14.1,0.82362,3.43,11.7649,19.87734
Slovak Republic,2014,10.27477778,3.692833277,11.16568299,1760,3097600,13.749,13.17834442,14.4,0.88008,3.43,11.7649,20.379578
Slovak Republic,2015,10.30668998,3.709013154,11.17871783,1754,3076516,14.204,11.47630786,13.4,1.1753,3.43,11.7649,21.149881
Slovak Republic,2016,10.29726917,3.685690099,11.14733712,1740,3027600,14.718,9.645139361,13.9,0.78965,3.43,11.7649,21.979519
Slovak Republic,2017,10.33885829,3.722040789,11.16849976,1714,2937796,15.255,8.130797016,15,0.88128,3.43,11.7649,23.095415
Slovak Republic,2018,10.39271831,3.763185539,11.20387463,1698,2883204,15.782,6.535394363,,,3.43,11.7649,24.58342
Slovenia,2000,9.798333143,3.130988079,10.57527611,1710.1,2924442.01,0.14,6.792563728,,1.3563,4.6,21.16,15.726464
Slovenia,2001,9.849946249,3.186532204,10.62247319,1695.9,2876076.81,0.143,6.228671908,,1.46773,4.81,23.1361,15.4919165
Slovenia,2002,9.915239889,3.223300183,10.67366313,1720.5,2960120.25,0.146,6.369097999,9.4,1.43874,4.99,24.9001,15.257369
Slovenia,2003,9.956248965,3.26616925,10.71845433,1723.8,2971486.44,0.149,6.738480918,,1.24528,5.16,26.6256,17.744364
Slovenia,2004,10.03176489,3.331788174,10.7914334,1736.6,3015779.56,0.152,6.349830793,,1.36806,5.33,28.4089,19.040981
Slovenia,2005,10.07948102,3.409404676,10.84575785,1696.6,2878451.56,0.155,6.567383406,,1.41229,5.46,29.8116,20.171976
Slovenia,2006,10.1533459,3.488508503,10.90753778,1667.5,2780556.25,0.157,6.003650017,7.2,1.53291,5.5,30.25,21.387041
Slovenia,2007,10.2230808,3.538283777,10.94978278,1654.9,2738694.01,0.16,4.863432153,,1.42382,5.44,29.5936,22.227602
Slovenia,2008,10.29534923,3.576231617,10.9988944,1673.7,2801271.69,0.163,4.413528429,,1.62564,5.57,31.0249,22.637665
Slovenia,2009,10.22329916,3.527173811,10.953125,1678.8,2818369.44,0.165,5.900695611,,1.81629,5.73,32.8329,23.315817
Slovenia,2010,10.23431038,3.562093715,10.98883782,1680.1,2822736.01,0.166,7.249159866,1,2.05763,6.75,45.5625,23.716619
Slovenia,2011,10.27268355,3.629505414,11.04610106,1663.2,2766234.24,0.166,8.212797254,,2.42358,6.95,48.3025,25.09059
Slovenia,2012,10.27671632,3.656457032,11.06155651,1644.6,2704709.16,0.17,8.880118402,,2.57319,6.93,48.0249,26.439035
Slovenia,2013,10.30827318,3.689874284,11.10579454,1662.4,2763573.76,0.173,10.11904762,,2.5801,7,49,27.880541
Slovenia,2014,10.33762833,3.704394324,11.13198503,1681.9,2828787.61,0.177,9.724273757,5,2.3667,7.03,49.4209,28.600916
Slovenia,2015,10.36218771,3.713378048,11.14426893,1687.8,2848668.84,0.182,9.000743863,,2.19655,7.08,50.1264,30.173296
Slovenia,2016,10.43043275,3.785482797,11.19545595,1652.9,2732078.41,0.187,8.017089721,,2.00888,7.09,50.2681,30.735788
Slovenia,2017,10.5094653,3.854582794,11.24569099,1621.7,2629910.89,0.191,6.598490382,,1.85113,7.11,50.5521,34.302807
Slovenia,2018,10.56580197,3.896838421,11.27378719,1602.8,2568967.84,0.197,5.128205124,,,7.32,53.5824,32.455208
Spain,2000,9.980426386,3.398290862,10.86727248,1752.8,3072307.84,0.166,11.19366577,,0.88495,5.74,32.9476,22.704889
Spain,2001,10.04353223,3.429626809,10.90387121,1762.5,3106406.25,0.169,10.52902177,,0.89019,5.65,31.9225,23.751223
Spain,2002,10.10136781,3.478067554,10.95320688,1764.6,3113813.16,0.17,11.45034142,17.2,0.96005,5.6,31.36,24.921057
Spain,2003,10.12717799,3.495948102,10.96596319,1755.9,3083184.81,0.169,11.48356804,,1.02219,5.54,30.6916,25.625629
Spain,2004,10.17191621,3.528725373,10.99030897,1741.5,3032822.25,0.167,10.96166894,12.6,1.03849,5.49,30.1401,26.748661
Spain,2005,10.22560501,3.569015718,11.02125524,1725.6,2977695.36,0.166,9.146166964,12.5,1.09577,5.79,33.5241,28.518797
Spain,2006,10.33229858,3.657190006,11.10362378,1715.7,2943626.49,0.166,8.452144688,13.5,1.17217,6.03,36.3609,28.809401
Spain,2007,10.38681465,3.706828698,11.14598121,1703.5,2901912.25,0.165,8.232158325,8.9,1.23448,6.18,38.1924,29.27644
Spain,2008,10.4115768,3.741712577,11.18603501,1712.6,2932998.76,0.165,11.25454275,11.8,1.31706,6.25,39.0625,29.519304
Spain,2009,10.37723667,3.777869202,11.22550659,1719.7,2957368.09,0.167,17.85674365,7.3,1.35134,6.52,42.5104,29.989544
Spain,2010,10.36450395,3.792806943,11.23458209,1710.4,2925468.16,0.17,19.85972383,13.5,1.34961,6.5,42.25,31.016668
Spain,2011,10.36949455,3.824354503,11.26900756,1715.5,2942940.25,0.172,21.39051638,8.3,1.32508,6.38,40.7044,31.91456
Spain,2012,10.36484868,3.869496622,11.30595277,1701.2,2894081.44,0.175,24.78714964,8.6,1.28788,6.22,38.6884,32.649994
Spain,2013,10.38753768,3.917257402,11.34963731,1693.5,2867942.25,0.179,26.09354197,,1.26859,6.17,38.0689,33.734821
Spain,2014,10.42062378,3.936604861,11.36942234,1694.6,2871669.16,0.183,24.44131508,11.5,1.23535,6.18,38.1924,34.678776
Spain,2015,10.46134698,3.946603952,11.38159184,1699.6,2888640.16,0.186,22.05727897,,1.21963,6.25,39.0625,35.081161
Spain,2016,10.52701307,3.987761559,11.42699769,1701.5,2895102.25,0.188,19.6347062,,1.18549,6.32,39.9424,35.693489
Spain,2017,10.58726211,4.03059803,11.46277188,1690.2,2856776.04,0.191,17.22351757,,1.20757,6.7,44.89,36.351273
Spain,2018,10.61009831,4.032203875,11.46793743,1701,2893401,0.193,15.25473706,,,6.85,46.9225,37.252804
Sweden,2000,10.2908069,3.701696983,11.01491737,1500,2250000,17.264,6.748432257,12.4,0,,0,30.122953
Sweden,2001,10.30126317,3.708726174,11.00717128,1478,2184484,17.215,5.833738015,12.4,3.91382,,0,31.602741
Sweden,2002,10.33367984,3.758320695,11.04245551,1457,2122849,17.176,5.952072772,11.9,0,,0,32.56509
Sweden,2003,10.3603945,3.802748194,11.07861279,1445,2088025,17.163,6.565753314,11.5,3.61438,,0,33.419739
Sweden,2004,10.42254921,3.860709206,11.15168399,1467,2152089,17.21,7.373467276,10.8,3.39134,,0,34.529377
Sweden,2005,10.43497089,3.87689707,11.16718995,1466,2149156,17.275,7.651947096,11.3,3.387,,0,29.645443
Sweden,2006,10.53020306,3.963044754,11.24992117,1461,2134521,17.327,7.055153032,11,3.50032,,0,30.520433
Sweden,2007,10.61127216,4.020933983,11.31531129,1472,2166784,17.435,6.12782913,11.8,3.25661,,0,31.328465
Sweden,2008,10.6447528,4.051893064,11.34966135,1477,2181529,17.644,6.184723238,10.6,3.49525,,0,32.02702
Sweden,2009,10.60129589,4.042803184,11.33582087,1470,2160900,17.938,8.306471609,9.5,3.44965,,0,33.060085
Sweden,2010,10.65043674,4.077904766,11.38711713,1494,2232036,18.277,8.578994982,9.4,3.21611,,0,33.868935
Sweden,2011,10.70332844,4.117435714,11.42463803,1491,2223081,18.636,7.770781066,9.2,3.24919,,0,35.174355
Sweden,2012,10.72115703,4.144070209,11.44251531,1478,2184484,18.977,7.961246633,9.4,3.28134,,0,35.698952
Sweden,2013,10.73939991,4.166599749,11.45961742,1470,2160900,19.273,8.016659687,9.3,3.30605,,0,37.034386
Sweden,2014,10.75887467,4.182092279,11.47510995,1470,2160900,19.519,7.924842645,9.2,3.14587,,0,38.700306
Sweden,2015,10.79906388,4.217489715,11.51118743,1471,2163841,19.696,7.395833832,8.3,3.26549,,0,39.786552
Sweden,2016,10.8284179,4.233614804,11.53476261,1482,2196324,19.773,6.938341647,8.2,3.2549,,0,41.139179
Sweden,2017,10.87223495,4.274803371,11.56782105,1470,2160900,19.801,6.663103593,7.3,3.31203,,0,41.936691
Sweden,2018,10.89317496,4.288879811,11.58461489,1474,2172676,19.861,6.289578108,,,,0,43.26717
Switzerland,2000,10.47566864,3.636648668,11.06483409,1712.7,2933341.29,15.324,3.134126601,23.8,2.32344,,0,24.177282
Switzerland,2001,10.50569107,3.678041535,11.08265852,1672.8,2798259.84,15.542,2.773129357,23.3,0,,0,25.401983
Switzerland,2002,10.53119933,3.716712107,11.10833862,1651.3,2726791.69,15.594,3.522305594,22.8,0,,0,25.385767
Switzerland,2003,10.5311323,3.719578504,11.11921694,1664.5,2770560.25,15.653,4.764067869,22.4,0,,0,26.875856
Switzerland,2004,10.56909198,3.74347199,11.16121479,1695,2873025,15.761,5.057927785,22,2.67269,,0,28.088779
Switzerland,2005,10.60477343,3.780702652,11.19550139,1690,2856100,15.901,5.062051502,21.65,0,,0,28.763943
Switzerland,2006,10.71111994,3.877573373,11.28600212,1679.2,2819712.64,16.084,4.581688308,21.3,0,,0,29.851349
Switzerland,2007,10.80965978,3.965221837,11.36745638,1668.9,2785227.21,16.29,4.157239893,21.3,0,,0,31.327906
Switzerland,2008,10.86594881,4.015489505,11.41206919,1659.5,2753940.25,16.475,3.89071423,21.3,2.71472,,0,33.652287
Switzerland,2009,10.85134692,4.01367581,11.40501056,1650.8,2725140.64,16.681,4.762697176,20.7,0,,0,35.020153
Switzerland,2010,10.87614758,4.044971125,11.43783087,1624.3,2638350.49,16.922,4.805208266,20.1,0,,0,33.881504
Switzerland,2011,10.93638406,4.090336809,11.48009671,1619.3,2622132.49,17.029,4.409090327,19.7,0,,0,34.000179
Switzerland,2012,10.96560185,4.12282074,11.50259767,1603.2,2570250.24,17.28,4.496977839,19.3,3.18623,,0,35.291126
Switzerland,2013,11.00390722,4.1728424,11.53985158,1582.9,2505572.41,17.501,4.749192947,18.1,0,,0,37.407192
Switzerland,2014,11.03331038,4.200662015,11.56287693,1575.3,2481570.09,17.697,4.826838331,16.9,0,,0,38.428497
Switzerland,2015,11.06568413,4.220471711,11.59163048,1589.5,2526510.25,17.873,4.812694588,15.85,3.3743,,0,39.782719
Switzerland,2016,11.09316104,4.244593569,11.61622618,1589.7,2527146.09,18.022,4.91889683,14.8,0,,0,41.235474
Switzerland,2017,11.11452098,4.279260639,11.63779196,1570,2464900,18.182,4.794896926,,0,,0,42.594601
Switzerland,2018,11.14702963,4.315309983,11.66850981,1561,2436721,18.371,4.722604311,,,,0,43.744415
Turkey,2000,9.151925575,2.79922688,10.36812257,1937,3751969,6.741,5.996947245,,0.46783,3.37,11.3569,8.3461838
Turkey,2001,9.11355679,2.772480154,10.34395381,1942,3771364,6.706,7.803685611,,0.52638,2.9,8.41,8.4432325
Turkey,2002,9.127891365,2.802112208,10.37410064,1943,3775249,6.683,9.764320906,,0.51294,3.11,9.6721,9.1408987
Turkey,2003,9.15931795,2.853344291,10.42533273,1943,3775249,6.677,9.925145893,,0.46945,3.31,10.9561,9.7044678
Turkey,2004,9.284114041,2.984100081,10.54313835,1918,3678724,6.69,9.687696699,,0.50215,4.32,18.6624,9.653903
Turkey,2005,9.375475506,3.057034501,10.62541375,1936,3748096,6.724,9.500769231,,0.56931,4.5,20.25,10.23861
Turkey,2006,9.511436653,3.184244379,10.75674736,1944,3779136,6.781,9.03424897,3.2,0.55749,4.46,19.8916,10.919287
Turkey,2007,9.597391048,3.285143375,10.84052534,1911,3651921,6.853,9.15623083,,0.69182,4.43,19.6249,11.290907
Turkey,2008,9.674747126,3.363720169,10.91332933,1900,3610000,6.962,10.02457987,,0.69292,4.36,19.0096,12.040659
Turkey,2009,9.6386874,3.348770217,10.88832904,1881,3538161,6.925,13.02716289,,0.8094,4.48,20.0704,12.710275
Turkey,2010,9.755253574,3.424508585,10.96193864,1877,3523129,7.117,11.10877918,3.1,0.79892,4.52,20.4304,13.118464
Turkey,2011,9.875352098,3.506540577,11.0371386,1864.22,3475316.208,7.288,9.124106631,,0.79988,4.65,21.6225,14.034094
Turkey,2012,9.926883652,3.544855868,11.07052818,1855.06,3441247.604,7.431,8.412188641,,0.83217,4.78,22.8484,15.290227
Turkey,2013,10.0080667,3.622798304,11.13596186,1832,3356224,7.6,9.035779633,,0.81821,4.87,23.7169,15.907355
Turkey,2014,10.08508437,3.663204044,11.17636759,1832,3356224,7.829,9.938114834,6.9,0.86077,4.93,24.3049,16.693634
Turkey,2015,10.15531981,3.719389236,11.23255279,1832,3356224,8.111,10.28676642,,0.8815,5.29,27.9841,18.020138
Turkey,2016,10.18527493,3.741273142,11.25443668,,0,8.292,10.90067822,,0.94464,6.35,40.3225,19.362528
Turkey,2017,10.24738049,3.78118704,11.2943506,,0,8.434,10.90773096,,0.96156,6.16,37.9456,20.013071
Turkey,2018,10.25606622,3.784619337,11.29778287,,0,8.649,10.99347735,,,6.05,36.6025,20.780222
United Kingdom,2000,10.18173861,3.585569889,10.94376365,1569,2461761,15.806,5.45914243,26.3,1.6268,6.52,42.5104,25.683083
United Kingdom,2001,10.23135919,3.630772685,10.98896643,1569,2461761,15.856,5.099952913,25.6,1.62331,6.72,45.1584,26.126522
United Kingdom,2002,10.27748969,3.683068503,11.03101233,1553,2411809,15.884,5.187843008,24.4,1.62964,7.2,51.84,26.840527
United Kingdom,2003,10.31782741,3.725128207,11.06596376,1542,2377764,15.912,5.013336924,24.1,1.59374,7.36,54.1696,27.998173
United Kingdom,2004,10.37302141,3.783740101,11.11545507,1528,2334784,15.929,4.754750995,23.4,1.54555,7.78,60.5284,29.338522
United Kingdom,2005,10.39396295,3.790168904,11.13294809,1545,2387025,15.915,4.8310613,22.1,1.56386,8.14,66.2596,29.709032
United Kingdom,2006,10.4565815,3.85359987,11.192488,1539,2368521,15.872,5.424551268,21.7,1.58552,8.31,69.0561,34.191841
United Kingdom,2007,10.48008408,3.875715472,11.21590231,1541,2374681,15.889,5.332269941,21.6,1.6268,8.53,72.7609,35.536041
United Kingdom,2008,10.50917147,3.917634671,11.24475796,1521,2313441,16.003,5.686773834,21.9,1.63064,8.52,72.5904,35.216167
United Kingdom,2009,10.46420536,3.899108835,11.22293941,1516,2298256,16.177,7.614309706,20.7,1.69094,8.63,74.4769,36.984959
United Kingdom,2010,10.50154403,3.948561162,11.26577357,1506,2268036,16.352,7.870640337,19.2,1.66861,8.53,72.7609,38.187191
United Kingdom,2011,10.52261604,3.964988839,11.2901378,1518,2304324,16.525,8.110538539,18.2,1.67454,8.41,70.7281,39.412373
United Kingdom,2012,10.55344087,3.983071621,11.31674801,1531,2343961,17.017,7.967645965,17.8,1.60252,8.4,70.56,40.977753
United Kingdom,2013,10.59625679,4.014019166,11.354206,1541,2374681,17.365,7.608269457,17.5,1.6476,8.35,69.7225,41.891979
United Kingdom,2014,10.62787541,4.025998714,11.37007157,1547,2393209,17.659,6.179976662,17.4,1.66568,8.42,70.8964,42.217449
United Kingdom,2015,10.65778119,4.057043082,11.39071947,1531,2343961,17.833,5.384807313,17.1,1.67445,8.64,74.6496,44.197987
United Kingdom,2016,10.69507735,4.078859823,11.42163901,1545,2387025,17.996,4.893376377,16.8,1.68744,9.4,88.36,45.766762
United Kingdom,2017,10.73613492,4.117297239,11.45878109,1543,2380849,18.155,4.402346924,16.5,1.6736,9.46,89.4916,45.744305
United Kingdom,2018,10.75545438,4.133971619,11.47220977,1538,2365444,18.312,4.080516274,16.4,,9.64,92.9296,45.781677
United States,2000,10.49969979,3.704322076,11.20728508,1832,3356224,12.429,3.987132889,23.1,2.6205,7.51,56.4001,36.494774
United States,2001,10.52136984,3.748155685,11.23860713,1811,3279721,12.384,4.750389369,23.6,2.63832,7.3,53.29,37.520222
United States,2002,10.54480466,3.79158734,11.27443795,1806,3261636,12.35,5.78171553,22.1,2.54968,7.19,51.6961,38.133007
United States,2003,10.58218299,3.840414129,11.31196368,1796,3225616,12.362,5.986539203,20.6,2.55287,7.03,49.4209,38.42197
United States,2004,10.63700488,3.892288984,11.36526993,1798,3232804,12.364,5.523039996,19.6,2.48995,6.85,46.9225,39.052998
United States,2005,10.69293838,3.943929458,11.41360673,1794,3218436,12.402,5.076780521,19,2.50599,6.62,43.8244,39.054729
United States,2006,10.74140252,3.983869024,11.4529566,1796,3225616,12.455,4.617465075,19.2,2.55002,6.41,41.0881,39.486282
United States,2007,10.7769138,4.023002093,11.4871841,1795,3222025,12.557,4.619105436,19.8,2.62692,6.61,43.6921,40.270866
United States,2008,10.78541919,4.052404843,11.50942074,1787,3193369,12.752,5.798497618,20.1,2.76683,7.18,51.5524,41.10516
United States,2009,10.75850186,4.092106894,11.52900907,1762,3104644,12.916,9.27084921,19.8,2.81859,8.03,64.4809,41.214626
United States,2010,10.78716838,4.128364596,11.57155116,1773,3143529,13.086,9.62280877,18.8,2.74046,8.35,69.7225,41.662415
United States,2011,10.81598509,4.149431779,11.60204941,1780,3168400,13.272,8.942958008,17.8,2.76965,8.09,65.4481,42.44838
United States,2012,10.85013227,4.171893131,11.62530128,1783,3179089,13.743,8.065393835,19.1,2.68859,7.93,62.8849,43.052437
United States,2013,10.87891371,4.193535098,11.65111437,1781,3171961,14.124,7.372598229,17.9,2.72486,7.81,60.9961,43.910252
United States,2014,10.91496427,4.21794849,11.67859533,1784,3182656,14.501,6.158009196,17.5,2.73389,7.69,59.1361,44.224617
United States,2015,10.94677065,4.235824,11.70101293,1785,3186225,14.862,5.27720283,18.9,2.73222,7.68,58.9824,44.629398
United States,2016,10.96620477,4.248266044,11.71057737,1781,3171961,15.236,4.870906733,18.1,2.77191,7.59,57.6081,45.666355
United States,2017,11.0018347,4.279351773,11.7403585,1780,3168400,15.622,4.351419588,18.2,2.80161,7.43,55.2049,46.3568
United States,2018,11.04854851,4.31322508,11.77759694,1786,3189796,16.026,3.890711664,,,7.25,52.5625,47.431145
